"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-05-20",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-06-06,"GE"
"2021-05-21",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-06-06,"GE"
"2021-05-22",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-06,"GE"
"2021-05-23",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-06,"GE"
"2021-05-24",1,1,1,1,1,1,2,2,2,2,4,1,1,3,2021-06-06,"GE"
"2021-05-25",1,1,1,1,1,1,2,2,2,3,4.02499999999998,1,1,3,2021-06-06,"GE"
"2021-05-26",1,1,1,1,1,1,2,2,2,3,5,1,1,4,2021-06-06,"GE"
"2021-05-27",1,1,1,1,1,1,2,2,2,3,4,1,1,4,2021-06-06,"GE"
"2021-05-28",1,1,1,1,1,2,2,2,2,3,5,1,2,4,2021-06-06,"GE"
"2021-05-29",0,0,0,0,0,1,1,1,2,2,4.02499999999998,0,1,3,2021-06-06,"GE"
"2021-05-30",0,0,0,0,0,1,1,1,2,3,6,0,1,4,2021-06-06,"GE"
"2021-05-31",2,2,2,2,2,3,3,4,4,5,7,2,3,6,2021-06-06,"GE"
"2021-06-01",0,0,0,0,1,1,1,2,2,3,6,0,1,4,2021-06-06,"GE"
"2021-06-02",0,0,0,0,1,1,1,2,2,3,6,0,1,4.04999999999995,2021-06-06,"GE"
"2021-06-03",0,0,0,0,1,1,2,2,2,4,7,0,1,5,2021-06-06,"GE"
"2021-06-04",0,0,0,0,1,1,2,2,2,4,7,0,1,5,2021-06-06,"GE"
"2021-06-05",0,0,0,0,1,1,2,2,3,4,8,0,1,6,2021-06-06,"GE"
"2021-06-06",0,0,0,0,1,1,2,2,3,4,8,0,1,6,2021-06-06,"GE"
"2021-05-03",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-07,"GE"
"2021-05-04",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-07,"GE"
"2021-05-05",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-06-07,"GE"
"2021-05-06",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-07,"GE"
"2021-05-07",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-06-07,"GE"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-07,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-06-07,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-06-07,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,5,4,4,4.04999999999995,2021-06-07,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-07,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-07,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-07,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-07,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-07,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-06-07,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-06-07,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-06-07,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,3,4,2,2,3,2021-06-07,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-06-07,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-07,"GE"
"2021-05-23",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-07,"GE"
"2021-05-24",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-07,"GE"
"2021-05-25",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-07,"GE"
"2021-05-26",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-06-07,"GE"
"2021-05-27",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-07,"GE"
"2021-05-28",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-06-07,"GE"
"2021-05-29",0,0,0,0,0,1,1,1,1,2,3,0,1,3,2021-06-07,"GE"
"2021-05-30",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-06-07,"GE"
"2021-05-31",2,2,2,2,2,3,3,3,4,4,6,2,3,5,2021-06-07,"GE"
"2021-06-01",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-07,"GE"
"2021-06-02",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-07,"GE"
"2021-06-03",1,1,1,1,2,2,3,3,3,4,7,1,2,5,2021-06-07,"GE"
"2021-06-04",1,1,1,1,2,2,3,3,3,4,7,1,2,6,2021-06-07,"GE"
"2021-06-05",0,0,0,0,1,1,2,2,2.20000000000005,3,6,0,1,4,2021-06-07,"GE"
"2021-06-06",0,0,0,0,1,1,2,2,3,4,6,0,1,5,2021-06-07,"GE"
"2021-06-07",0,0,0,0,1,1,2,2,3,4,7,0,1,5,2021-06-07,"GE"
"2021-05-04",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-08,"GE"
"2021-05-05",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-06-08,"GE"
"2021-05-06",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-08,"GE"
"2021-05-07",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-06-08,"GE"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-08,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-08,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-08,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-06-08,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-08,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-08,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-08,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-08,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-08,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-06-08,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-06-08,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-06-08,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-08,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-08,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,2,2,2,1,1,2,2021-06-08,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,2,2,2,1,1,2,2021-06-08,"GE"
"2021-05-24",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-06-08,"GE"
"2021-05-25",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-06-08,"GE"
"2021-05-26",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-08,"GE"
"2021-05-27",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-06-08,"GE"
"2021-05-28",3,3,3,3,3,3,4,4,4,4,5,3,3,5,2021-06-08,"GE"
"2021-05-29",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-06-08,"GE"
"2021-05-30",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-08,"GE"
"2021-05-31",2,2,2,2,2,3,3,3,3,4,5,2,3,5,2021-06-08,"GE"
"2021-06-01",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-06-08,"GE"
"2021-06-02",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-06-08,"GE"
"2021-06-03",1,1,1,1,1,2,2,3,3,4,5,1,2,4,2021-06-08,"GE"
"2021-06-04",1,1,1,1,2,2,2,3,3,4,5,1,2,5,2021-06-08,"GE"
"2021-06-05",0,0,0,0,1,1,2,2,2,3,5,0,1,4,2021-06-08,"GE"
"2021-06-06",0,0,0,0,1,1,2,2,2,3,4.02499999999998,0,1,4,2021-06-08,"GE"
"2021-06-07",0,0,0,0,1,1,2,2,3,3,5,0,1,4,2021-06-08,"GE"
"2021-06-08",0,0,0,0,1,1,2,2,3,3,5,0,1,4,2021-06-08,"GE"
"2021-05-05",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-06-09,"GE"
"2021-05-06",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-09,"GE"
"2021-05-07",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-06-09,"GE"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-09,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-09,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-09,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,4.02499999999998,4,4,4,2021-06-09,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-09,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-09,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-09,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-09,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-09,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-09,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-06-09,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-06-09,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-09,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-09,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-09,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-06-09,"GE"
"2021-05-24",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-09,"GE"
"2021-05-25",1,1,1,1,1,1,1,1,2,2,3,1,1,3,2021-06-09,"GE"
"2021-05-26",1,1,1,1,1,1,1,2,2,2,3,1,1,2.04999999999995,2021-06-09,"GE"
"2021-05-27",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-09,"GE"
"2021-05-28",3,3,3,3,3,3,3,4,4,4,6,3,3,5,2021-06-09,"GE"
"2021-05-29",0,0,0,0,0,0,0,1,1,2,3,0,0,2,2021-06-09,"GE"
"2021-05-30",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-09,"GE"
"2021-05-31",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-06-09,"GE"
"2021-06-01",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-06-09,"GE"
"2021-06-02",1,1,1,1,1,1,2,2,2,3,5,1,1,4,2021-06-09,"GE"
"2021-06-03",1,1,1,1,1,1,2,2,2,3,4,1,1,4,2021-06-09,"GE"
"2021-06-04",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-06-09,"GE"
"2021-06-05",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-06-09,"GE"
"2021-06-06",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-06-09,"GE"
"2021-06-07",1,1,1,1,1,2,2,3,3,4,6,1,2,5,2021-06-09,"GE"
"2021-06-08",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-09,"GE"
"2021-06-09",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-09,"GE"
"2021-05-06",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-10,"GE"
"2021-05-07",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-06-10,"GE"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-10,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-10,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-10,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-10,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,1.02499999999998,1,1,1,2021-06-10,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-10,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-10,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-10,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-10,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-10,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-06-10,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-10,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-10,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-10,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-10,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-10,"GE"
"2021-05-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-10,"GE"
"2021-05-25",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-10,"GE"
"2021-05-26",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-10,"GE"
"2021-05-27",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-10,"GE"
"2021-05-28",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-06-10,"GE"
"2021-05-29",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-10,"GE"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-10,"GE"
"2021-05-31",2,2,2,2,2,2,3,3,3,3,4,2,2,4,2021-06-10,"GE"
"2021-06-01",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-06-10,"GE"
"2021-06-02",1,1,1,1,1,1,2,2,2,3,3,1,1,3,2021-06-10,"GE"
"2021-06-03",1,1,1,1,1,1,2,2,2,3,3.02499999999998,1,1,3,2021-06-10,"GE"
"2021-06-04",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-10,"GE"
"2021-06-05",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-10,"GE"
"2021-06-06",0,0,0,0,0,1,1,1,1,2,3,0,1,3,2021-06-10,"GE"
"2021-06-07",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-06-10,"GE"
"2021-06-08",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-06-10,"GE"
"2021-06-09",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-06-10,"GE"
"2021-06-10",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-06-10,"GE"
"2021-05-07",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-06-11,"GE"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-11,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-11,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-11,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-11,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-11,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-11,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-11,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-11,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-11,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-11,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-06-11,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-11,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-11,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-11,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-11,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-11,"GE"
"2021-05-24",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-06-11,"GE"
"2021-05-25",1,1,1,1,1,1,1,1,1.20000000000005,2,3,1,1,2,2021-06-11,"GE"
"2021-05-26",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-11,"GE"
"2021-05-27",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-11,"GE"
"2021-05-28",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-06-11,"GE"
"2021-05-29",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-11,"GE"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2.02499999999998,0,0,2,2021-06-11,"GE"
"2021-05-31",2,2,2,2,2,2,2,3,3,3,5,2,2,4,2021-06-11,"GE"
"2021-06-01",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-11,"GE"
"2021-06-02",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-11,"GE"
"2021-06-03",1,1,1,1,1,1,2,2,2,3,4,1,1,4,2021-06-11,"GE"
"2021-06-04",1,1,1,1,1,1,2,2,2,3,5,1,1,4,2021-06-11,"GE"
"2021-06-05",1,1,1,1,1,1,2,2,2,3,5,1,1,4,2021-06-11,"GE"
"2021-06-06",0,0,0,0,0,1,1,1,2,2,5,0,1,4,2021-06-11,"GE"
"2021-06-07",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-06-11,"GE"
"2021-06-08",0,0,0,0,0,1,1,2,2,3,6,0,1,4,2021-06-11,"GE"
"2021-06-09",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-11,"GE"
"2021-06-10",0,0,0,0,0,1,1,2,2,3,6,0,1,4,2021-06-11,"GE"
"2021-06-11",0,0,0,0,0,1,1,2,2,3,6,0,1,4,2021-06-11,"GE"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-12,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-12,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-12,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-12,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-12,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-12,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-12,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-12,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-12,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-12,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-06-12,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-12,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-12,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-12,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-12,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-12,"GE"
"2021-05-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-12,"GE"
"2021-05-25",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-12,"GE"
"2021-05-26",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-12,"GE"
"2021-05-27",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-12,"GE"
"2021-05-28",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-06-12,"GE"
"2021-05-29",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-12,"GE"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-12,"GE"
"2021-05-31",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-06-12,"GE"
"2021-06-01",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-06-12,"GE"
"2021-06-02",1,1,1,1,1,1,2,2,2,3,3,1,1,3,2021-06-12,"GE"
"2021-06-03",1,1,1,1,1,1,2,2,2,3,3.02499999999998,1,1,3,2021-06-12,"GE"
"2021-06-04",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-12,"GE"
"2021-06-05",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-12,"GE"
"2021-06-06",0,0,0,0,0,1,1,1,1,2,3,0,1,3,2021-06-12,"GE"
"2021-06-07",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-06-12,"GE"
"2021-06-08",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-06-12,"GE"
"2021-06-09",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-06-12,"GE"
"2021-06-10",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-06-12,"GE"
"2021-06-11",0,0,0,0,1,1,1,2,2,3,4,0,1,4,2021-06-12,"GE"
"2021-06-12",0,0,0,0,1,1,1,2,2,3,5,0,1,4,2021-06-12,"GE"
"2021-05-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-13,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-13,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-13,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-13,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-13,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-13,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-13,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-13,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-13,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-06-13,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-13,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-13,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-13,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-13,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-13,"GE"
"2021-05-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-13,"GE"
"2021-05-25",1,1,1,1,1,1,1,1,1,2,2.02499999999998,1,1,2,2021-06-13,"GE"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-13,"GE"
"2021-05-27",1,1,1,1,1,1,1,1,2,2,2.02499999999998,1,1,2,2021-06-13,"GE"
"2021-05-28",3,3,3,3,3,3,3,3,4,4,4,3,3,4,2021-06-13,"GE"
"2021-05-29",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-06-13,"GE"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2,0,0,1.04999999999995,2021-06-13,"GE"
"2021-05-31",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-06-13,"GE"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-13,"GE"
"2021-06-02",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-06-13,"GE"
"2021-06-03",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-13,"GE"
"2021-06-04",1,1,1,1,1,1,2,2,2,3,3,1,1,3,2021-06-13,"GE"
"2021-06-05",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-13,"GE"
"2021-06-06",0,0,0,0,0,1,1,1,1,2,3,0,1,2,2021-06-13,"GE"
"2021-06-07",1,1,1,1,1,2,2,2,2.20000000000005,3,4,1,2,4,2021-06-13,"GE"
"2021-06-08",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-06-13,"GE"
"2021-06-09",0,0,0,0,0,1,1,2,2,2,3,0,1,3,2021-06-13,"GE"
"2021-06-10",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-06-13,"GE"
"2021-06-11",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-06-13,"GE"
"2021-06-12",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-06-13,"GE"
"2021-06-13",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-06-13,"GE"
"2021-05-10",6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-06-14,"GE"
"2021-05-11",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-06-14,"GE"
"2021-05-12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-14,"GE"
"2021-05-13",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-14,"GE"
"2021-05-14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-14,"GE"
"2021-05-15",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-14,"GE"
"2021-05-16",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-14,"GE"
"2021-05-17",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-14,"GE"
"2021-05-18",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-06-14,"GE"
"2021-05-19",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-06-14,"GE"
"2021-05-20",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-14,"GE"
"2021-05-21",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-14,"GE"
"2021-05-22",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-14,"GE"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-14,"GE"
"2021-05-24",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-14,"GE"
"2021-05-25",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-14,"GE"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-14,"GE"
"2021-05-27",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-14,"GE"
