"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","lwr","med","upr","forecast_date","location"
2021-02-13,22,22,22,22,22,23,23,23,24,24,26,22,23,25,2021-03-02,"CH"
2021-02-14,28,28,28,28,28,29,29,30,30,31,32,28,29,31,2021-03-02,"CH"
2021-02-15,31,31,31,31,32,32,33,33,33,34,36,31,32,35,2021-03-02,"CH"
2021-02-16,35,35,35,36,36,36,37,38,38,39,40,35,36,39,2021-03-02,"CH"
2021-02-17,46,46,47,47,47,48,49,49,49,51,53,46,48,52,2021-03-02,"CH"
2021-02-18,55,55,56,56,56,57,58,59,59,60,62,55,57,61,2021-03-02,"CH"
2021-02-19,37,38,38,39,39,40,41,42,42,43,46,37,40,45,2021-03-02,"CH"
2021-02-20,11,12,13,13,14,14,15,16,17,18,22,11,14,20,2021-03-02,"CH"
2021-02-21,20,21,21,22,22,23,24,25,26,28,31,20,23,30,2021-03-02,"CH"
2021-02-22,37,39,40,40,41,42,44,45,46,49,54,38,42,51,2021-03-02,"CH"
2021-02-23,34,36,36,37,38,40,41,43,44,46,52,35,40,49,2021-03-02,"CH"
2021-02-24,38,39,41,41,42,44,46,48,49,52,59,38,44,55,2021-03-02,"CH"
2021-02-25,32,34,36,37,38,40,42,44,46,50,57,33,40,54,2021-03-02,"CH"
2021-02-26,21,23,25,26,28,31,33,36,38,43,51,22,31,47,2021-03-02,"CH"
2021-02-27,11,14,16,17,19,22,26,28,30,36,47,13,22,42,2021-03-02,"CH"
2021-02-28,16,19,21,22.75,25,29,34,37,39,46,57,17,29,52,2021-03-02,"CH"
2021-03-01,14,17.9,21,22,24.65,29,34,39,41,50,62.025,16,29,57,2021-03-02,"CH"
2021-03-02,8,13,17,18,21,25.5,30,34,38,46,63,10,25.5,53.05,2021-03-02,"CH"
2021-01-27,64,64,64,64,64,64,64,64,64,64,64,64,64,64,2021-03-03,"CH"
2021-01-28,62,62,62,62,62,62,62,62,62,62,62,62,62,62,2021-03-03,"CH"
2021-01-29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,2021-03-03,"CH"
2021-01-30,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-03-03,"CH"
2021-01-31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-03-03,"CH"
2021-02-01,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2021-03-03,"CH"
2021-02-02,56,56,56,56,56,56,56,56,56,56,57,56,56,56,2021-03-03,"CH"
2021-02-03,55,55,55,55,55,55,55,55,55,55,56,55,55,56,2021-03-03,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,56,55,55,56,2021-03-03,"CH"
2021-02-05,49,49,49,49,49,49,49,49,49,49,50,49,49,50,2021-03-03,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,31,31,30,30,31,2021-03-03,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,42,42,41,41,42,2021-03-03,"CH"
2021-02-08,52,52,52,52,52,52,52,52,53,53,54,52,52,53,2021-03-03,"CH"
2021-02-09,37,37,37,37,37,37,37,38,38,38,39,37,37,38,2021-03-03,"CH"
2021-02-10,40,40,40,40,40,40,40,41,41,41,42,40,40,42,2021-03-03,"CH"
2021-02-11,43,43,43,43,43,43,44,44,44,44,45,43,43,45,2021-03-03,"CH"
2021-02-12,41,41,41,41,41,41,42,42,42,43,43,41,41,43,2021-03-03,"CH"
2021-02-13,22,22,22,22,22,22,23,23,23,24,25,22,22,25,2021-03-03,"CH"
2021-02-14,28,28,28,28,28,29,29,29,29.2,30,31,28,29,31,2021-03-03,"CH"
2021-02-15,31,31,31,31,31,32,32,33,33,34,35,31,32,35,2021-03-03,"CH"
2021-02-16,35,35,35,35,36,36,37,37,37,38,40,35,36,39,2021-03-03,"CH"
2021-02-17,46,46,46,47,47,47,48,48,49,49,51,46,47,50,2021-03-03,"CH"
2021-02-18,55,55,56,56,56,57,57,58,58,59,61,55,57,60,2021-03-03,"CH"
2021-02-19,40,40,41,41,42,42,43,44,44,45,47,40,42,46,2021-03-03,"CH"
2021-02-20,12,13,13,14,14,15,16,16,17,18,20,12,15,19,2021-03-03,"CH"
2021-02-21,20,21,22,22,23,24,24,25,26,27,30,20,24,29,2021-03-03,"CH"
2021-02-22,40,41,41,42,42.65,44,45,46,46,48.1,52,40,44,50,2021-03-03,"CH"
2021-02-23,34,36,36,37,38,39,40,42,42,45,49,35,39,47,2021-03-03,"CH"
2021-02-24,41,42,43,44,45,47,49,50,51,54,58,41,47,56,2021-03-03,"CH"
2021-02-25,34,36,38,38,40,41,43,45,47,50.1,57,35,41,53,2021-03-03,"CH"
2021-02-26,24,26,28,29,30,33,35,38,39,43,50,25,33,47,2021-03-03,"CH"
2021-02-27,13.975,17,19,20,22,24,27,30,31,36,46.025,15,24,41,2021-03-03,"CH"
2021-02-28,22,24,27,28,30,33,37,40,43,49,59.025,23,33,54,2021-03-03,"CH"
2021-03-01,26,30,33,34,36,40,45,49,51,58,69.025,27,40,63.05,2021-03-03,"CH"
2021-03-02,15,20,24,26,28.65,32,37,41,44,50,66,17,32,59,2021-03-03,"CH"
2021-03-03,9,13,18,19,22,27,32,37,39,48,63,11,27,55,2021-03-03,"CH"
2021-01-28,64,64,64,64,64,64,64,64,64,64,64,64,64,64,2021-03-04,"CH"
2021-01-29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,2021-03-04,"CH"
2021-01-30,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-03-04,"CH"
2021-01-31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-03-04,"CH"
2021-02-01,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2021-03-04,"CH"
2021-02-02,56,56,56,56,56,56,56,56,56,56,57,56,56,56,2021-03-04,"CH"
2021-02-03,55,55,55,55,55,55,55,55,55,55,56,55,55,55,2021-03-04,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,56,55,55,56,2021-03-04,"CH"
2021-02-05,49,49,49,49,49,49,49,49,49,49,50,49,49,50,2021-03-04,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,31,31,30,30,31,2021-03-04,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,42,43,41,41,42,2021-03-04,"CH"
2021-02-08,52,52,52,52,52,52,52,52,52,53,53,52,52,53,2021-03-04,"CH"
2021-02-09,37,37,37,37,37,37,37,37,38,38,39,37,37,38,2021-03-04,"CH"
2021-02-10,40,40,40,40,40,40,40,40,41,41,42,40,40,41,2021-03-04,"CH"
2021-02-11,44,44,44,44,44,44,44,45,45,45,46,44,44,46,2021-03-04,"CH"
2021-02-12,42,42,42,42,42,42,43,43,43,43,44,42,42,44,2021-03-04,"CH"
2021-02-13,22,22,22,22,22,22,23,23,23,23,24,22,22,24,2021-03-04,"CH"
2021-02-14,28,28,28,28,28,28,29,29,29,30,31,28,28,30,2021-03-04,"CH"
2021-02-15,31,31,31,31,31,32,32,32,33,33,35,31,32,34,2021-03-04,"CH"
2021-02-16,35,35,35,35,35,36,36,37,37,37,39,35,36,38,2021-03-04,"CH"
2021-02-17,46,46,46,46,47,47,47,48,48,49,50,46,47,50,2021-03-04,"CH"
2021-02-18,55,55,55,56,56,56,57,57,58,59,60,55,56,59,2021-03-04,"CH"
2021-02-19,44,44,45,45,45,46,46,47,47,48,50,44,46,49,2021-03-04,"CH"
2021-02-20,12,12,13,13,13,14,15,15,16,17,19,12,14,18,2021-03-04,"CH"
2021-02-21,22,23,23,23,24,25,26,26,27,28,30,22,25,29,2021-03-04,"CH"
2021-02-22,39,40,41,41,42,42,43,44,45,47,49,40,42,48,2021-03-04,"CH"
2021-02-23,33,34,35,36,36,37,38,40,40,42,46,34,37,44,2021-03-04,"CH"
2021-02-24,41,42,43,43,44,45,47,48,49,51,55,41,45,53,2021-03-04,"CH"
2021-02-25,33,35,36,36,38,39,41,42,43,46,51,34,39,48.05,2021-03-04,"CH"
2021-02-26,27,29,30,31,32,34,36,38,39,42,48,27,34,45,2021-03-04,"CH"
2021-02-27,12.975,15,16.8,17,18.65,21,23,25,26,31,39,13,21,35,2021-03-04,"CH"
2021-02-28,22,25,27,28,30,33,36,39,40,46,57,24,33,50.05,2021-03-04,"CH"
2021-03-01,32,35,38,39,41,44,48,51,53,59,71,33.95,44,65,2021-03-04,"CH"
2021-03-02,27,31,34,35,38,41,46,50,53,59.1,75,29,41,67.05,2021-03-04,"CH"
2021-03-03,12,16,20,21,25,29,36,40,43.2,53,70,14,29,62.05,2021-03-04,"CH"
2021-03-04,10,14,18,20,23,29,35,41,45,56,77.025,12,29,65,2021-03-04,"CH"
2021-01-29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,2021-03-05,"CH"
2021-01-30,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-03-05,"CH"
2021-01-31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-03-05,"CH"
2021-02-01,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2021-03-05,"CH"
2021-02-02,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2021-03-05,"CH"
2021-02-03,55,55,55,55,55,55,55,55,55,55,55.025,55,55,55,2021-03-05,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2021-03-05,"CH"
2021-02-05,51,51,51,51,51,51,51,51,51,51,52,51,51,51,2021-03-05,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,30,31,30,30,31,2021-03-05,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-03-05,"CH"
2021-02-08,53,53,53,53,53,53,53,53,53,54,54,53,53,54,2021-03-05,"CH"
2021-02-09,37,37,37,37,37,37,37,37,37,38,38,37,37,38,2021-03-05,"CH"
2021-02-10,40,40,40,40,40,40,40,40,40,41,42,40,40,41,2021-03-05,"CH"
2021-02-11,44,44,44,44,44,44,44,45,45,45,46,44,44,45,2021-03-05,"CH"
2021-02-12,42,42,42,42,42,42,42,43,43,43,44,42,42,44,2021-03-05,"CH"
2021-02-13,22,22,22,22,22,22,22,23,23,23,24,22,22,24,2021-03-05,"CH"
2021-02-14,28,28,28,28,28,28,29,29,29,30,31,28,28,30,2021-03-05,"CH"
2021-02-15,32,32,32,32,32,33,33,33,33,34,35,32,33,34.05,2021-03-05,"CH"
2021-02-16,36,36,36,36,36,37,37,37,38,38,40,36,37,39,2021-03-05,"CH"
2021-02-17,46,46,46,46,46,47,47,48,48,49,50,46,47,49,2021-03-05,"CH"
2021-02-18,56,56,56,56,57,57,57,58,58,59,61,56,57,60,2021-03-05,"CH"
2021-02-19,45,45,45,45,46,46,47,47,48,48,50,45,46,49,2021-03-05,"CH"
2021-02-20,12,12,12,13,13,14,14,15,15,16,19,12,14,17,2021-03-05,"CH"
2021-02-21,23,23,24,24,24,25,26,26,27,28,30,23,25,29,2021-03-05,"CH"
2021-02-22,39,39,40,40,41,41,42,43,43,45,47,39,41,46,2021-03-05,"CH"
2021-02-23,33,34,34,35,35,36,37,37,38,40,43,33,36,41,2021-03-05,"CH"
2021-02-24,40,41,42,42,43,44,44,45,46,48,51,40,44,49,2021-03-05,"CH"
2021-02-25,35,36,37,37,38,39,40,41,42,44,48,36,39,46,2021-03-05,"CH"
2021-02-26,30,31,32,32,33,34,36,37,38,40,44,30,34,42,2021-03-05,"CH"
2021-02-27,12,13,15,15,16,17,19,20,21,25,29,12,17,26,2021-03-05,"CH"
2021-02-28,22,23,25,25,26,28,30,32,33,35.1,41,22,28,38,2021-03-05,"CH"
2021-03-01,34,36,38,39,40,42,44,46,47,51,58.025,35,42,55,2021-03-05,"CH"
2021-03-02,32,35,37,38,40,42,45,47,48,52,60,34,42,56,2021-03-05,"CH"
2021-03-03,23,26,28,29,31,34,36,39,41,45,57,24,34,51,2021-03-05,"CH"
2021-03-04,14,17,19,21,23,26,30,32,35,41,51,15,26,45,2021-03-05,"CH"
2021-03-05,7,11,14,15,17,20,25,29,31,38,54.025,8,20,44,2021-03-05,"CH"
2021-01-30,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-03-06,"CH"
2021-01-31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-03-06,"CH"
2021-02-01,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2021-03-06,"CH"
2021-02-02,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2021-03-06,"CH"
2021-02-03,55,55,55,55,55,55,55,55,55,55,56,55,55,55,2021-03-06,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,56,55,55,55,2021-03-06,"CH"
2021-02-05,51,51,51,51,51,51,51,51,51,51,52,51,51,51,2021-03-06,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,30,31,30,30,31,2021-03-06,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-03-06,"CH"
2021-02-08,53,53,53,53,53,53,53,53,53,54,54,53,53,54,2021-03-06,"CH"
2021-02-09,37,37,37,37,37,37,37,37,37,38,38,37,37,38,2021-03-06,"CH"
2021-02-10,40,40,40,40,40,40,40,40,40,41,41,40,40,41,2021-03-06,"CH"
2021-02-11,44,44,44,44,44,44,44,44,44,45,45,44,44,45,2021-03-06,"CH"
2021-02-12,42,42,42,42,42,42,42,42,43,43,44,42,42,43,2021-03-06,"CH"
2021-02-13,22,22,22,22,22,22,22,23,23,23,24,22,22,24,2021-03-06,"CH"
2021-02-14,28,28,28,28,28,28,28,29,29,29,30,28,28,30,2021-03-06,"CH"
2021-02-15,32,32,32,32,32,32,33,33,33,34,35,32,32,34,2021-03-06,"CH"
2021-02-16,36,36,36,36,36,36,37,37,37,38,39,36,36,38,2021-03-06,"CH"
2021-02-17,46,46,46,46,46,47,47,47,47,48,49,46,47,48,2021-03-06,"CH"
2021-02-18,56,56,56,56,56,57,57,58,58,59,60,56,57,59,2021-03-06,"CH"
2021-02-19,45,45,45,45,46,46,47,47,47,48,49,45,46,49,2021-03-06,"CH"
2021-02-20,12,12,12,13,13,13,14,14.25,15,16,17,12,13,16,2021-03-06,"CH"
2021-02-21,23,23,24,24,24,25,25,26,27,27,29,23,25,28,2021-03-06,"CH"
2021-02-22,39,39,40,40,41,41,42,43,43,44,46,39,41,45,2021-03-06,"CH"
2021-02-23,33,34,34,35,35,36,37,37,38,39,42,33,36,40,2021-03-06,"CH"
2021-02-24,40,41,42,42,43,44,45,46,46,48,51,41,44,49,2021-03-06,"CH"
2021-02-25,36,37,38,38,39,40,41,42,43,44,48,36,40,46,2021-03-06,"CH"
2021-02-26,30,32,33,33,34,35,37,38,39,41,46,31,35,44,2021-03-06,"CH"
2021-02-27,13,15,16,17,18,19,21,22,23,26,32,14,19,30,2021-03-06,"CH"
2021-02-28,23,25,26,27,28,30,33,34,36,39.1,46,24,30,43,2021-03-06,"CH"
2021-03-01,36,38,40,41,43,45,49,51,53,57,65.025,37,45,61,2021-03-06,"CH"
2021-03-02,35.975,39,41,43,45,48,51,54,57,64,73.025,37,48,69,2021-03-06,"CH"
2021-03-03,26,30,33,34,37,41,46,50,52,58,71.025,28,41,63,2021-03-06,"CH"
2021-03-04,18,23,26,28,32,36,42,46.25,49,57,73,20,36,66,2021-03-06,"CH"
2021-03-05,11,16,21,22,26,31,38,43,47,56,74.025,13,31,63,2021-03-06,"CH"
2021-03-06,12.975,19,24,26,30,35.5,43,48,53,64,83.05,15,35.5,74,2021-03-06,"CH"
2021-01-31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-03-07,"CH"
2021-02-01,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2021-03-07,"CH"
2021-02-02,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2021-03-07,"CH"
2021-02-03,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2021-03-07,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,55.025,55,55,55,2021-03-07,"CH"
2021-02-05,51,51,51,51,51,51,51,51,51,51,52,51,51,51,2021-03-07,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,30,31,30,30,30,2021-03-07,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-03-07,"CH"
2021-02-08,53,53,53,53,53,53,53,53,53,53,54,53,53,54,2021-03-07,"CH"
2021-02-09,37,37,37,37,37,37,37,37,37,38,38,37,37,38,2021-03-07,"CH"
2021-02-10,40,40,40,40,40,40,40,40,40,41,41,40,40,41,2021-03-07,"CH"
2021-02-11,44,44,44,44,44,44,44,44,44,45,46,44,44,45,2021-03-07,"CH"
2021-02-12,42,42,42,42,42,42,42,42,42,43,44,42,42,43,2021-03-07,"CH"
2021-02-13,22,22,22,22,22,22,22,23,23,23,24,22,22,23,2021-03-07,"CH"
2021-02-14,28,28,28,28,28,28,28,29,29,29,30,28,28,30,2021-03-07,"CH"
2021-02-15,32,32,32,32,32,32,33,33,33,33,34,32,32,34,2021-03-07,"CH"
2021-02-16,36,36,36,36,36,36,37,37,37,38,39,36,36,38,2021-03-07,"CH"
2021-02-17,46,46,46,46,46,47,47,47,48,48,49,46,47,49,2021-03-07,"CH"
2021-02-18,56,56,56,56,56,57,57,57,58,58,60,56,57,59,2021-03-07,"CH"
2021-02-19,45,45,45,45,46,46,46,47,47,48,49,45,46,48,2021-03-07,"CH"
2021-02-20,12,12,12,12,13,13,14,14,15,16,17,12,13,16,2021-03-07,"CH"
2021-02-21,23,23,24,24,24,25,25,26,26,27,29,23,25,28,2021-03-07,"CH"
2021-02-22,39,40,40,40,41,41,42,43,43,44,46,39,41,45,2021-03-07,"CH"
2021-02-23,33,34,34,35,35,36,37,37,38,39,42,33,36,41,2021-03-07,"CH"
2021-02-24,40,41,42,42,43,44,45,45,46,47,50.025,41,44,49,2021-03-07,"CH"
2021-02-25,35,37,38,38,39,40,41,42,43,44,48,36,40,46,2021-03-07,"CH"
2021-02-26,30,31,32,33,34,35,37,38,39,41,45,31,35,43,2021-03-07,"CH"
2021-02-27,13,14,16,16,17,19,21,22,23,26,31,13,19,29,2021-03-07,"CH"
2021-02-28,22,24,26,27,28,30,33,34,36,39,47,23,30,43,2021-03-07,"CH"
2021-03-01,36,38,40,41,43,45,48,51,53,57,65,37,45,61.05,2021-03-07,"CH"
2021-03-02,35,38,41,42,44,47,50.35,54,55.2,62,71,36,47,67,2021-03-07,"CH"
2021-03-03,26,30,33,35,37,41,45,48,51,58,71.025,28,41,64,2021-03-07,"CH"
2021-03-04,18,22,26,27,30,35,40,44,46.2,56,73,19,35,64,2021-03-07,"CH"
2021-03-05,10,15,19,21,25,31,37,41,45,56,76,12,31,65,2021-03-07,"CH"
2021-03-06,12,17.9,22,24,27,34,41,46,51,63,85.025,14,34,73,2021-03-07,"CH"
2021-03-07,13,18,23,25,29.65,35,42.35,49,53,64,89,15,35,77.05,2021-03-07,"CH"
2021-02-01,67,67,67,67,67,67,67,67,67,67,67,67,67,67,2021-03-08,"CH"
2021-02-02,57,57,57,57,57,57,57,57,57,57,57,57,57,57,2021-03-08,"CH"
2021-02-03,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2021-03-08,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,55.025,55,55,55,2021-03-08,"CH"
2021-02-05,51,51,51,51,51,51,51,51,51,51,52,51,51,51,2021-03-08,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,30,31,30,30,30,2021-03-08,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,41,42,41,41,41,2021-03-08,"CH"
2021-02-08,54,54,54,54,54,54,54,54,54,54,55,54,54,55,2021-03-08,"CH"
2021-02-09,37,37,37,37,37,37,37,37,37,38,38,37,37,38,2021-03-08,"CH"
2021-02-10,41,41,41,41,41,41,41,41,41,42,42,41,41,42,2021-03-08,"CH"
2021-02-11,46,46,46,46,46,46,46,46,46,47,47,46,46,47,2021-03-08,"CH"
2021-02-12,42,42,42,42,42,42,42,42,43,43,44,42,42,43,2021-03-08,"CH"
2021-02-13,22,22,22,22,22,22,22,23,23,23,24,22,22,23,2021-03-08,"CH"
2021-02-14,28,28,28,28,28,28,28,29,29,29,30,28,28,30,2021-03-08,"CH"
2021-02-15,33,33,33,33,33,33,34,34,34,34,35,33,33,35,2021-03-08,"CH"
2021-02-16,37,37,37,37,37,37,38,38,38,39,40,37,37,39,2021-03-08,"CH"
2021-02-17,46,46,46,46,46,47,47,47,47,48,49,46,47,49,2021-03-08,"CH"
2021-02-18,56,56,56,56,56,57,57,57,58,58,60,56,57,59,2021-03-08,"CH"
2021-02-19,45,45,45,45,45,46,46,47,47,48,49,45,46,48,2021-03-08,"CH"
2021-02-20,12,12,12,12,13,13,14,14,15,15,17,12,13,16,2021-03-08,"CH"
2021-02-21,24,24,25,25,25,26,26,27,27,28,29,24,26,28,2021-03-08,"CH"
2021-02-22,40,40,41,41,41,42,43,43,43,44,46,40,42,45,2021-03-08,"CH"
2021-02-23,34,34.9,35,35,36,36,37,38,38,39,41,34,36,41,2021-03-08,"CH"
2021-02-24,41,42,42,43,43,44,45,46,46,47,50,41,44,49,2021-03-08,"CH"
2021-02-25,35,36,37,37,38,39,40,41,41,42,45,36,39,44,2021-03-08,"CH"
2021-02-26,30,31,32,32,33,34,35,36,37,38,41,30,34,40,2021-03-08,"CH"
2021-02-27,12,13,14,15,16,17,18,19,20,22,26,13,17,24,2021-03-08,"CH"
2021-02-28,22,23,24,25,26,27,29,31,31.2,34.1,38,22,27,37,2021-03-08,"CH"
2021-03-01,39,41,42,43,44,46,48,49,51,54,59,40,46,56,2021-03-08,"CH"
2021-03-02,43,45,47,48,49,52,54,56,57,62,70.025,44,52,65,2021-03-08,"CH"
2021-03-03,40,43,45,46,48,50,54,56,58,63,71,42,50,67,2021-03-08,"CH"
2021-03-04,29,33,36,37,39,43,46,49,51,57.1,70,31,43,64,2021-03-08,"CH"
2021-03-05,23,27,30.8,32,34,37,41,45,47,53,66,24,37,60,2021-03-08,"CH"
2021-03-06,9,13,16,17,20,25,29.35,34,37,43,58,11,25,49,2021-03-08,"CH"
2021-03-07,9,15,19,20,23,28,33,38,40,48,63,11.95,28,55,2021-03-08,"CH"
2021-03-08,11,16.9,20,22,25,30,35,39,43,52,67,13,30,60.05,2021-03-08,"CH"
2021-02-02,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2021-03-09,"CH"
2021-02-03,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2021-03-09,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2021-03-09,"CH"
2021-02-05,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2021-03-09,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,30,31,30,30,30,2021-03-09,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,41,42,41,41,41,2021-03-09,"CH"
2021-02-08,54,54,54,54,54,54,54,54,54,54,55,54,54,54,2021-03-09,"CH"
2021-02-09,38,38,38,38,38,38,38,38,38,38,39,38,38,39,2021-03-09,"CH"
2021-02-10,41,41,41,41,41,41,41,41,41,42,42,41,41,42,2021-03-09,"CH"
2021-02-11,46,46,46,46,46,46,46,46,46,47,47,46,46,47,2021-03-09,"CH"
2021-02-12,42,42,42,42,42,42,42,42,42,43,43,42,42,43,2021-03-09,"CH"
2021-02-13,22,22,22,22,22,22,22,22,22,23,23,22,22,23,2021-03-09,"CH"
2021-02-14,29,29,29,29,29,29,29,29,30,30,31,29,29,30,2021-03-09,"CH"
2021-02-15,34,34,34,34,34,34,34,35,35,35,36,34,34,36,2021-03-09,"CH"
2021-02-16,37,37,37,37,37,37,37,38,38,38,39,37,37,39,2021-03-09,"CH"
2021-02-17,46,46,46,46,46,46,47,47,47,48,49,46,46,48,2021-03-09,"CH"
2021-02-18,58,58,58,58,58,58,59,59,59,60,61,58,58,60,2021-03-09,"CH"
2021-02-19,45,45,45,45,45,46,46,46,47,47,48,45,46,48,2021-03-09,"CH"
2021-02-20,12,12,12,12,12,13,13,14,14,15,16,12,13,15,2021-03-09,"CH"
2021-02-21,24,24,24,24,25,25,25,26,26,27,28,24,25,28,2021-03-09,"CH"
2021-02-22,41,41,41,42,42,42,43,43,44,45,46,41,42,45,2021-03-09,"CH"
2021-02-23,34,34,35,35,35,36,36,37,37,38,40,34,36,39,2021-03-09,"CH"
2021-02-24,41,41,42,42,42,43,44,45,45,46,48,41,43,47,2021-03-09,"CH"
2021-02-25,38,39,39,39,40,41,41,42,43,44,46,38,41,45,2021-03-09,"CH"
2021-02-26,31,32,33,33,33,34,35,36,37,38,41,31,34,40,2021-03-09,"CH"
2021-02-27,12,13,13,14,14,16,17,18,19,20,24,12,16,22,2021-03-09,"CH"
2021-02-28,21,22,23,24,24,26,27,28,29,31,35,21,26,33,2021-03-09,"CH"
2021-03-01,39,41,42,43,44,45,47,48,49,52,57,40,45,55,2021-03-09,"CH"
2021-03-02,44,45,47,47,49,51,52,54,55.2,59,65,44,51,62,2021-03-09,"CH"
2021-03-03,41,44,46,46,48,50,53,55,57,61,71,42,50,65,2021-03-09,"CH"
2021-03-04,30.975,33,36,37,38,41,44,47,49,54,66.025,31,41,60.05,2021-03-09,"CH"
2021-03-05,31,34,38,39,41,44,49,53,55.2,61,76,32,44,69,2021-03-09,"CH"
2021-03-06,16,20,23,24,27,31,36,41,43,52,66.025,17,31,60,2021-03-09,"CH"
2021-03-07,26,31,35,37,40,44,50,56,59,67,84,28,44,74,2021-03-09,"CH"
2021-03-08,22,28,32,34,38,43,49,54,57,67,86,25,43,76,2021-03-09,"CH"
2021-03-09,12,17,23,25,28,35,43,48,52,63,81,14,35,72.05,2021-03-09,"CH"
2021-02-03,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2021-03-10,"CH"
2021-02-04,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2021-03-10,"CH"
2021-02-05,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2021-03-10,"CH"
2021-02-06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-03-10,"CH"
2021-02-07,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2021-03-10,"CH"
2021-02-08,54,54,54,54,54,54,54,54,54,54,55,54,54,54,2021-03-10,"CH"
2021-02-09,38,38,38,38,38,38,38,38,38,38,39,38,38,38,2021-03-10,"CH"
2021-02-10,42,42,42,42,42,42,42,42,42,42,43,42,42,42,2021-03-10,"CH"
2021-02-11,46,46,46,46,46,46,46,46,46,46,47,46,46,47,2021-03-10,"CH"
2021-02-12,42,42,42,42,42,42,42,42,42,43,43,42,42,43,2021-03-10,"CH"
2021-02-13,22,22,22,22,22,22,22,22,22,23,23,22,22,23,2021-03-10,"CH"
2021-02-14,29,29,29,29,29,29,29,29,29,30,30,29,29,30,2021-03-10,"CH"
2021-02-15,34,34,34,34,34,34,34,34,35,35,36,34,34,35,2021-03-10,"CH"
2021-02-16,37,37,37,37,37,37,37,37,38,38,39,37,37,38,2021-03-10,"CH"
2021-02-17,46,46,46,46,46,46,46,47,47,47,48,46,46,48,2021-03-10,"CH"
2021-02-18,58,58,58,58,58,58,58,59,59,59,60,58,58,60,2021-03-10,"CH"
2021-02-19,45,45,45,45,45,45,46,46,46,46,47,45,45,47,2021-03-10,"CH"
2021-02-20,12,12,12,12,12,12,13,13,13,14,15,12,12,14,2021-03-10,"CH"
2021-02-21,24,24,24,24,24,25,25,25,25,26,27,24,25,27,2021-03-10,"CH"
2021-02-22,41,41,41,41,41,42,42,43,43,44,45,41,42,44,2021-03-10,"CH"
2021-02-23,34,34,34,34,34,35,35,36,36,37,38,34,35,37,2021-03-10,"CH"
2021-02-24,42,42,42,42,43,43,44,44,44,45,47,42,43,46,2021-03-10,"CH"
2021-02-25,38,38,38,39,39,40,40,41,41,42,43.025,38,40,43,2021-03-10,"CH"
