"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"BS",2021-06-13,2021-06-09,"mean",NA,0.357,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"mean",NA,0.546,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"mean",NA,0.694,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"mean",NA,0.585,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"mean",NA,0.684,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-14,2021-06-05,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-14,2021-06-06,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-14,2021-06-07,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-14,2021-06-08,"quantile",0.05,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-14,2021-06-09,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-14,2021-06-10,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
