"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"CH",2021-05-01,2021-04-26,"quantile",0.95,115,"COVID-19","Epiforecast",FALSE,89
"CH",2021-05-01,2021-04-27,"quantile",0.95,115,"COVID-19","Epiforecast",FALSE,69
"CH",2021-05-01,2021-04-28,"quantile",0.95,118,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-29,"quantile",0.95,113,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-30,"quantile",0.95,122,"COVID-19","Epiforecast",FALSE,57
"CH",2021-05-01,2021-05-01,"quantile",0.95,119.1,"COVID-19","Epiforecast",FALSE,61
"CH",2021-05-01,2021-03-27,"median",0.5,73,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-03-28,"median",0.5,57,"COVID-19","Epiforecast",FALSE,56
"CH",2021-05-01,2021-03-29,"median",0.5,78,"COVID-19","Epiforecast",FALSE,78
"CH",2021-05-01,2021-03-30,"median",0.5,77,"COVID-19","Epiforecast",FALSE,76
"CH",2021-05-01,2021-03-31,"median",0.5,74,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-04-01,"median",0.5,74,"COVID-19","Epiforecast",FALSE,74
"CH",2021-05-01,2021-04-02,"median",0.5,68,"COVID-19","Epiforecast",FALSE,67
"CH",2021-05-01,2021-04-03,"median",0.5,78,"COVID-19","Epiforecast",FALSE,77
"CH",2021-05-01,2021-04-04,"median",0.5,77,"COVID-19","Epiforecast",FALSE,78
"CH",2021-05-01,2021-04-05,"median",0.5,69,"COVID-19","Epiforecast",FALSE,69
"CH",2021-05-01,2021-04-06,"median",0.5,86,"COVID-19","Epiforecast",FALSE,87
"CH",2021-05-01,2021-04-07,"median",0.5,66,"COVID-19","Epiforecast",FALSE,66
"CH",2021-05-01,2021-04-08,"median",0.5,94,"COVID-19","Epiforecast",FALSE,93
"CH",2021-05-01,2021-04-09,"median",0.5,81,"COVID-19","Epiforecast",FALSE,80
"CH",2021-05-01,2021-04-10,"median",0.5,56,"COVID-19","Epiforecast",FALSE,54
"CH",2021-05-01,2021-04-11,"median",0.5,51,"COVID-19","Epiforecast",FALSE,50
"CH",2021-05-01,2021-04-12,"median",0.5,97,"COVID-19","Epiforecast",FALSE,98
"CH",2021-05-01,2021-04-13,"median",0.5,57,"COVID-19","Epiforecast",FALSE,58
"CH",2021-05-01,2021-04-14,"median",0.5,62,"COVID-19","Epiforecast",FALSE,65
"CH",2021-05-01,2021-04-15,"median",0.5,86,"COVID-19","Epiforecast",FALSE,86
"CH",2021-05-01,2021-04-16,"median",0.5,64,"COVID-19","Epiforecast",FALSE,68
"CH",2021-05-01,2021-04-17,"median",0.5,56,"COVID-19","Epiforecast",FALSE,57
"CH",2021-05-01,2021-04-18,"median",0.5,54,"COVID-19","Epiforecast",FALSE,52
