"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-16,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-16,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-16,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-16,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-16,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-16,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-16,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-04-16,"BS"
"2021-04-03",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-04-16,"BS"
"2021-04-04",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-04-16,"BS"
"2021-04-05",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-04-16,"BS"
"2021-04-06",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-04-16,"BS"
"2021-04-07",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-04-16,"BS"
"2021-04-08",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-04-16,"BS"
"2021-04-09",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-04-16,"BS"
"2021-04-10",0,0,0,0,0,0,1,1,1,2,3,0,0,3,2021-04-16,"BS"
"2021-04-11",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-04-16,"BS"
"2021-04-12",2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-04-16,"BS"
"2021-04-13",1,1,1,1,2,2,2,3,3,4,5.02499999999998,1,2,4,2021-04-16,"BS"
"2021-04-14",2,2,2,2,3,3,4,4,4,5,7,2,3,6,2021-04-16,"BS"
"2021-04-15",0,0,0,0,1,1,2,2,3,4,5,0,1,4,2021-04-16,"BS"
"2021-04-16",0,0,0,1,1,1,2,3,3,4,7,0,1,5,2021-04-16,"BS"
"2021-03-13",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-17,"BS"
"2021-03-14",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-17,"BS"
"2021-03-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-17,"BS"
"2021-03-16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-17,"BS"
"2021-03-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-17,"BS"
"2021-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-17,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-17,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-17,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-17,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-17,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-17,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-17,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-17,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-17,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-17,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-17,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-17,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-17,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-17,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-17,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-04-17,"BS"
"2021-04-03",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-04-17,"BS"
"2021-04-04",2,2,2,2,2,2,2,3,3,3,4,2,2,3,2021-04-17,"BS"
"2021-04-05",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-04-17,"BS"
"2021-04-06",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-04-17,"BS"
"2021-04-07",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-04-17,"BS"
"2021-04-08",2,2,2,2,2,2,3,3,3,4,4,2,2,4,2021-04-17,"BS"
"2021-04-09",1,1,1,1,1,2,2,2,2,3,4,1,2,3,2021-04-17,"BS"
"2021-04-10",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-04-17,"BS"
"2021-04-11",1,1,1,1,2,2,2,3,3,3,5,1,2,4,2021-04-17,"BS"
"2021-04-12",2,2,2,2,3,3,3,4,4,5,6,2,3,5,2021-04-17,"BS"
"2021-04-13",1,1,1,1,2,2,3,3,3,4,5,1,2,5,2021-04-17,"BS"
"2021-04-14",2,2,3,3,3,3,4,4,5,6,7,2,3,6.04999999999995,2021-04-17,"BS"
"2021-04-15",0,0,1,1,1,2,2,3,3,4,6,0,2,5,2021-04-17,"BS"
"2021-04-16",0,0,1,1,1,2,3,3,4,5,7,0,2,5.04999999999995,2021-04-17,"BS"
"2021-04-17",0,0,1,1,2,2,3,4,4,5,7,0,2,6,2021-04-17,"BS"
"2021-03-14",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-18,"BS"
"2021-03-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-18,"BS"
"2021-03-16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-18,"BS"
"2021-03-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-18,"BS"
"2021-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-18,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-18,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-18,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-18,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-18,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-18,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-18,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-18,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-18,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-18,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-04-18,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-18,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-18,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-18,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-18,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,4,4,4,3,3,4,2021-04-18,"BS"
"2021-04-03",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-04-18,"BS"
"2021-04-04",2,2,2,2,2,2,2,3,3,3,4,2,2,3,2021-04-18,"BS"
"2021-04-05",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-04-18,"BS"
"2021-04-06",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-04-18,"BS"
"2021-04-07",0,0,0,0,0,0,1,1,1,2,2.02499999999998,0,0,2,2021-04-18,"BS"
"2021-04-08",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-04-18,"BS"
"2021-04-09",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-04-18,"BS"
"2021-04-10",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-04-18,"BS"
"2021-04-11",1,1,1,1,2,2,2,3,3,4,5,1,2,4,2021-04-18,"BS"
"2021-04-12",2,2,2,2,3,3,4,4,4,5,7,2,3,6,2021-04-18,"BS"
"2021-04-13",1,1,1,2,2,2,3,4,4,5,6,1,2,6,2021-04-18,"BS"
"2021-04-14",2,2,3,3,3,4,5,5,5,6,9,2,4,7.04999999999995,2021-04-18,"BS"
"2021-04-15",0,0,1,1,1,2,3,4,4,5,7.02499999999998,0,2,6,2021-04-18,"BS"
"2021-04-16",0,0,1,1,2,2,3,4,4,6,8,0,2,7,2021-04-18,"BS"
"2021-04-17",0,0,1,1,2,3,4,4,5,6.10000000000002,9,0,3,8,2021-04-18,"BS"
"2021-04-18",0,1,1,2,2,3,4,5,5,7,11,0,3,9,2021-04-18,"BS"
"2021-03-15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-19,"BS"
"2021-03-16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-19,"BS"
"2021-03-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-19,"BS"
"2021-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-19,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-19,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-19,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-19,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-19,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-19,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-19,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-19,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-19,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-19,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-19,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-19,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-19,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-19,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-19,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-04-19,"BS"
"2021-04-03",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-19,"BS"
"2021-04-04",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-04-19,"BS"
"2021-04-05",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-04-19,"BS"
"2021-04-06",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-04-19,"BS"
"2021-04-07",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-04-19,"BS"
"2021-04-08",2,2,2,2,2,2,3,3,3,3,4,2,2,4,2021-04-19,"BS"
"2021-04-09",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-04-19,"BS"
"2021-04-10",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-04-19,"BS"
"2021-04-11",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-04-19,"BS"
"2021-04-12",2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-04-19,"BS"
"2021-04-13",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-04-19,"BS"
"2021-04-14",2,2,2,2,3,3,3,4,4,5,6,2,3,5,2021-04-19,"BS"
"2021-04-15",1,1,1,1,2,2,3,3,3,4,5,1,2,5,2021-04-19,"BS"
"2021-04-16",1,1,1,2,2,2,3,3,4,4,6,1,2,5,2021-04-19,"BS"
"2021-04-17",0,0,1,1,1,2,2,3,3,4,6,0,2,5,2021-04-19,"BS"
"2021-04-18",0,0,1,1,1,2,3,3,4,5,7,0,2,6,2021-04-19,"BS"
"2021-04-19",0,1,1,1,2,2,3,4,4,5,7,0,2,6,2021-04-19,"BS"
"2021-03-16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-20,"BS"
"2021-03-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-20,"BS"
"2021-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-20,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-20,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-20,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-20,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-20,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-20,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-20,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-20,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-20,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-20,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-20,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-20,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-20,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-20,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-20,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-04-20,"BS"
"2021-04-03",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-20,"BS"
"2021-04-04",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-04-20,"BS"
"2021-04-05",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-04-20,"BS"
"2021-04-06",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-04-20,"BS"
"2021-04-07",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-04-20,"BS"
"2021-04-08",2,2,2,2,2,2,3,3,3,3,4,2,2,4,2021-04-20,"BS"
"2021-04-09",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-04-20,"BS"
"2021-04-10",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-04-20,"BS"
"2021-04-11",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-04-20,"BS"
"2021-04-12",2,2,2,2,2,3,3,3,4,4,6,2,3,5,2021-04-20,"BS"
"2021-04-13",1,1,1,1,1,2,2,3,3,4,5,1,2,4,2021-04-20,"BS"
"2021-04-14",2,2,2,2,3,3,4,4,4,5,7,2,3,6,2021-04-20,"BS"
"2021-04-15",1,1,1,1,2,2,3,4,4,5,7,1,2,6,2021-04-20,"BS"
"2021-04-16",1,1,1,2,2,3,3,4,5,6,8,1,3,7,2021-04-20,"BS"
"2021-04-17",2,2,3,3,3,4,5,6,6,8,11,2,4,9,2021-04-20,"BS"
"2021-04-18",3,3,4,4,5,5,6,7,8,9,13,3,5,11,2021-04-20,"BS"
"2021-04-19",0,0,1,1,2,3,4,5,5,7,11,0,3,9,2021-04-20,"BS"
"2021-04-20",0,1,2,2,2,3,4,5,6,8,12,0,3,10,2021-04-20,"BS"
"2021-03-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-21,"BS"
"2021-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-21,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-21,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-21,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-21,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-21,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-21,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-21,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-21,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-21,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-21,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-21,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-21,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-04-21,"BS"
"2021-04-03",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-04-21,"BS"
"2021-04-04",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-04-21,"BS"
"2021-04-05",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-04-21,"BS"
"2021-04-06",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-04-21,"BS"
"2021-04-07",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-04-21,"BS"
"2021-04-08",2,2,2,2,2,2,2,3,3,3,4,2,2,3,2021-04-21,"BS"
"2021-04-09",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-04-21,"BS"
"2021-04-10",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-04-21,"BS"
"2021-04-11",1,1,1,1,1,1,2,2,2,3,3.02499999999998,1,1,3,2021-04-21,"BS"
"2021-04-12",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-04-21,"BS"
"2021-04-13",1,1,1,1,1,1,2,2,2,3,4,1,1,4,2021-04-21,"BS"
"2021-04-14",2,2,2,2,2,3,3,3,4,4,6,2,3,5,2021-04-21,"BS"
"2021-04-15",2,2,2,2,2,3,3,4,4,4,6,2,3,5,2021-04-21,"BS"
"2021-04-16",1,1,1,1,2,2,2,3,3,4,5,1,2,4,2021-04-21,"BS"
"2021-04-17",2,2,2,2,3,3,4,4,4.20000000000005,5,7,2,3,6,2021-04-21,"BS"
"2021-04-18",3,3,3,3.75,4,4,5,6,6,7,9,3,4,8,2021-04-21,"BS"
"2021-04-19",0,0,0,1,1,2,2,3,3,4,7,0,2,6,2021-04-21,"BS"
"2021-04-20",0,0,1,1,1,2,3,3,4,5,8,0,2,6,2021-04-21,"BS"
"2021-04-21",0,0,1,1,2,2,3,4,5,6,10,0,2,8,2021-04-21,"BS"
"2021-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-22,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-22,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-22,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-22,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-22,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-22,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-22,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-22,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-22,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-22,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-04-22,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-22,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-22,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-22,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-22,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-22,"BS"
"2021-04-03",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-22,"BS"
"2021-04-04",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-04-22,"BS"
"2021-04-05",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-04-22,"BS"
"2021-04-06",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-22,"BS"
"2021-04-07",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-22,"BS"
"2021-04-08",2,2,2,2,2,2,2,2,3,3,3.02499999999998,2,2,3,2021-04-22,"BS"
"2021-04-09",1,1,1,1,1,1,1,2,2,2,3,1,1,2,2021-04-22,"BS"
"2021-04-10",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-04-22,"BS"
"2021-04-11",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-04-22,"BS"
"2021-04-12",2,2,2,2,2,2,3,3,3,4,4,2,2,4,2021-04-22,"BS"
"2021-04-13",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-04-22,"BS"
"2021-04-14",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-04-22,"BS"
"2021-04-15",2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-04-22,"BS"
"2021-04-16",1,1,1,1,1,2,2,3,3,4,5,1,2,4,2021-04-22,"BS"
"2021-04-17",2,2,2,2,3,3,4,4,4,5,7,2,3,6,2021-04-22,"BS"
"2021-04-18",3,3,3,3,4,4,5,5,6,7,8,3,4,8,2021-04-22,"BS"
"2021-04-19",1,1,2,2,2,3,3,4,4,5,7,1,3,6,2021-04-22,"BS"
"2021-04-20",0,0,1,1,1,2,3,3,4,5,7,0,2,6,2021-04-22,"BS"
"2021-04-21",0,0,1,1,2,2,3,4,4,6,9,0,2,7,2021-04-22,"BS"
"2021-04-22",0,1,1,1,2,3,4,4,5,6,9,0,3,8,2021-04-22,"BS"
"2021-03-19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-23,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-23,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-23,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-23,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-23,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-23,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-23,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-23,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-23,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-04-23,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-04-23,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-23,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-23,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-23,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-04-23,"BS"
"2021-04-03",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-23,"BS"
"2021-04-04",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-04-23,"BS"
"2021-04-05",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-04-23,"BS"
"2021-04-06",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-23,"BS"
"2021-04-07",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-04-23,"BS"
"2021-04-08",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-04-23,"BS"
"2021-04-09",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-04-23,"BS"
"2021-04-10",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-04-23,"BS"
"2021-04-11",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-04-23,"BS"
"2021-04-12",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-04-23,"BS"
"2021-04-13",1,1,1,1,1,1,2,2,2,3,3,1,1,3,2021-04-23,"BS"
"2021-04-14",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-04-23,"BS"
"2021-04-15",2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-04-23,"BS"
"2021-04-16",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-04-23,"BS"
"2021-04-17",2,2,2,2,2,3,3,4,4,5,6.02499999999998,2,3,6,2021-04-23,"BS"
"2021-04-18",3,3,3,3,4,4,5,5,5,6,8,3,4,7,2021-04-23,"BS"
"2021-04-19",1,1,1,2,2,2,3,4,4,5,7,1,2,6,2021-04-23,"BS"
"2021-04-20",0,0,1,1,1,2,2,3,3,5,7,0,2,5.04999999999995,2021-04-23,"BS"
"2021-04-21",0,0,1,1,1,2,3,4,4,5,9,0,2,7,2021-04-23,"BS"
"2021-04-22",0,0,1,1,2,2,3,4,5,6,10,0,2,8,2021-04-23,"BS"
"2021-04-23",0,0,1,1,2,3,3,5,5,7,10,0,3,8,2021-04-23,"BS"
"2021-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-24,"BS"
"2021-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-24,"BS"
"2021-03-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-04-24,"BS"
"2021-03-23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-04-24,"BS"
"2021-03-24",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-24,"BS"
"2021-03-25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-24,"BS"
"2021-03-26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-24,"BS"
"2021-03-27",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-04-24,"BS"
"2021-03-28",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-04-24,"BS"
"2021-03-29",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-24,"BS"
"2021-03-30",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-24,"BS"
"2021-03-31",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-04-24,"BS"
"2021-04-01",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-04-24,"BS"
"2021-04-02",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-04-24,"BS"
